id;merchant_reference;amount;created_at
32bc9a139654;gerhold_cremin_and_brown;52.04;2023-07-05
919a5ada3f0a;gerhold_cremin_and_brown;34.28;2023-07-05
63fea6ce6903;gerhold_cremin_and_brown;86.23;2023-07-05
7aaacb26e6b2;gerhold_cremin_and_brown;50.11;2023-07-05
c495a19fc7f6;gerhold_cremin_and_brown;78.79;2023-07-05
5960550aaf7d;gerhold_cremin_and_brown;52.33;2023-07-05
835870718269;gerhold_cremin_and_brown;59.63;2023-07-05
f43353bf7999;gerhold_cremin_and_brown;98.2;2023-07-05
6c44243027d4;gerhold_cremin_and_brown;53.33;2023-07-05
2fee0f872a82;gerhold_cremin_and_brown;47.99;2023-07-05
c63c8441c2fe;gerhold_cremin_and_brown;97.73;2023-07-05
9d49041e0e26;gerhold_cremin_and_brown;57.37;2023-07-05
39633046498d;gerhold_cremin_and_brown;43.97;2023-07-05
814b3165ed65;gerhold_cremin_and_brown;66.68;2023-07-05
043f5eecd491;gerhold_cremin_and_brown;30.54;2023-07-05
3bfc4365ec5a;gerhold_cremin_and_brown;77.54;2023-07-05
0acf080d0e81;gerhold_cremin_and_brown;70.04;2023-07-05
121991683504;gerhold_cremin_and_brown;40.95;2023-07-06
adb3d93c4c8a;gerhold_cremin_and_brown;59.16;2023-07-06
adbf90e5aba8;gerhold_cremin_and_brown;78.43;2023-07-06
b4cf6c06a120;gerhold_cremin_and_brown;86.57;2023-07-06
e1743806f8ea;gerhold_cremin_and_brown;85.7;2023-07-06
8a61f5bc19be;gerhold_cremin_and_brown;47.27;2023-07-06
33a2667865ab;gerhold_cremin_and_brown;36.73;2023-07-06
5f97ce8151f3;gerhold_cremin_and_brown;44.34;2023-07-06
0141995dce54;gerhold_cremin_and_brown;58.74;2023-07-06
53b1f4b873e9;gerhold_cremin_and_brown;84.08;2023-07-06
1c1d996db44a;gerhold_cremin_and_brown;63.55;2023-07-06
86c17b55c9fb;gerhold_cremin_and_brown;35.69;2023-07-06
3455d3759759;gerhold_cremin_and_brown;88.84;2023-07-06
271bd5955bfc;gerhold_cremin_and_brown;46.11;2023-07-06
f928019ae43f;gerhold_cremin_and_brown;62.42;2023-07-06
376fb8f2fdfe;gerhold_cremin_and_brown;82.17;2023-07-06
0ebaeea81bc9;gerhold_cremin_and_brown;82.8;2023-07-06
2aec0e429f17;gerhold_cremin_and_brown;34.93;2023-07-06
59f5aac6c813;gerhold_cremin_and_brown;97.91;2023-07-06
7ac3ea8e9d56;gerhold_cremin_and_brown;68.79;2023-07-06
c1a99caae2b9;gerhold_cremin_and_brown;79.27;2023-07-06
f0c6a79305e0;gerhold_cremin_and_brown;37.22;2023-07-06
be59e94ae3d0;gerhold_cremin_and_brown;45.76;2023-07-06
17a93f504ba3;gerhold_cremin_and_brown;55.34;2023-07-06
d4828b215be3;gerhold_cremin_and_brown;72.35;2023-07-06
382c0b682556;gerhold_cremin_and_brown;72.29;2023-07-06
e6d1d63c7b6f;gerhold_cremin_and_brown;64.91;2023-07-06
5e122b4cfe3c;gerhold_cremin_and_brown;55.69;2023-07-06
1548a4d2b0aa;gerhold_cremin_and_brown;33.16;2023-07-06
d55096d7a729;gerhold_cremin_and_brown;86.29;2023-07-06
680ad4852cd9;gerhold_cremin_and_brown;62.76;2023-07-06
3bde2b59877d;gerhold_cremin_and_brown;58.82;2023-07-06
9ccaa73a6bb9;gerhold_cremin_and_brown;69.2;2023-07-06
4fbad5e245ae;gerhold_cremin_and_brown;36.26;2023-07-06
94d7d98622a9;gerhold_cremin_and_brown;88.93;2023-07-06
15535e9d9232;gerhold_cremin_and_brown;73.83;2023-07-06
1906f610c091;gerhold_cremin_and_brown;59.87;2023-07-06
4b098b835324;gerhold_cremin_and_brown;97.34;2023-07-06
cf3f36bf4690;gerhold_cremin_and_brown;94.94;2023-07-06
3da49b580b86;gerhold_cremin_and_brown;67.48;2023-07-06
4a997965ee2f;gerhold_cremin_and_brown;54.56;2023-07-06
8d0d55c99999;hilpert_senger;153.19;2023-03-26
b83e4797d396;hilpert_senger;436.7;2023-03-26
7ad09967c361;hilpert_senger;72.1;2023-03-26
ab93ab262413;hilpert_senger;259.3;2023-03-26
7fead2f4037a;hilpert_senger;317.73;2023-03-26
e185a5a7616a;hilpert_senger;291.96;2023-03-26
895eed92fc43;hilpert_senger;161.44;2023-03-26
2a7e0b2e1df1;hilpert_senger;380.42;2023-03-26
899c9c1bfb44;hilpert_senger;445.67;2023-03-26
2966a88f49c0;hilpert_senger;344.37;2023-03-26
65a65a072401;hilpert_senger;93.49;2023-03-26
f249ce3a9523;hilpert_senger;61.5;2023-03-26
507ad95ef9d5;hilpert_senger;250.87;2023-03-26
9c2f0a47f552;hilpert_senger;404.98;2023-03-26
52dab090ff23;hilpert_senger;103.09;2023-03-26
10bf7a045284;hilpert_senger;391.34;2023-03-26
01de58d1a796;hilpert_senger;294.13;2023-03-26
03f97673101b;hilpert_senger;296.15;2023-03-26
2029f57b0636;hilpert_senger;398.43;2023-03-26
0dd5c5f5880b;hilpert_senger;319.59;2023-03-26
0b3e145c7c7f;hilpert_senger;114.68;2023-03-26
407cb683e85e;hilpert_senger;191.2;2023-07-19
b8122f0bf866;hilpert_senger;79.06;2023-07-19
f08a9e2893d4;hilpert_senger;160.85;2023-07-19
ddb6224e38a7;hilpert_senger;417.68;2023-07-19
26ae1a11744c;hilpert_senger;72.84;2023-07-19
c3bbbfe9fdbf;hilpert_senger;87.54;2023-07-19
5f1204bce848;hilpert_senger;102.1;2023-07-19
fe8ef25adbf4;hilpert_senger;406.09;2023-07-19
a2451818b774;hilpert_senger;171.12;2023-07-19
be6ae67b652e;hilpert_senger;85.14;2023-07-19
f07e24388257;hilpert_senger;143.49;2023-07-19
a3e179774998;hilpert_senger;163.07;2023-07-19
bbb8656211cb;hilpert_senger;169.07;2023-07-19
be8d28ab1dca;hilpert_senger;241.21;2023-07-19
25fc702c09b2;hilpert_senger;413.76;2023-07-19
b48f1212a2a6;hilpert_senger;282.95;2023-07-19
f50234745e9e;hilpert_senger;363.44;2023-07-19
5acc5b35b20d;hilpert_senger;58.05;2023-07-19
71e6c578f0e6;hilpert_senger;329.9;2023-07-19
a9333d1f9cb3;hilpert_senger;183.57;2023-07-19
e702c3118f51;hilpert_senger;434.83;2023-07-19
cadfbafe03cf;hilpert_senger;312.43;2023-07-19
db244986919c;hilpert_senger;123.5;2023-07-19
82cbd89eab0d;hilpert_senger;92.6;2023-07-19
4a8666aca9a1;hilpert_senger;237.68;2023-07-19
2dd316d23ff4;hilpert_senger;97.27;2023-07-19
5e01d062aed3;hilpert_senger;40.22;2023-07-19
00ab72db427b;hilpert_senger;220.52;2023-07-19
f49377cd4d6a;hilpert_senger;95.33;2023-07-19
08fa35a1867f;hilpert_senger;181.4;2023-07-19
ca580bf41494;hilpert_senger;225.84;2023-07-19
10e5a18c03a5;hilpert_senger;407.93;2023-07-19
7afa8f0c04b0;hilpert_senger;270.67;2023-07-19
7ff2aaf4064e;hilpert_senger;189.03;2023-07-19
9b2da43c01f6;hilpert_senger;410.36;2023-07-19
750c38d7b2de;hilpert_senger;441.51;2023-07-19
7a8a0d5cd6e9;hilpert_senger;112.79;2023-07-19
7a3a77514e54;hilpert_senger;194.7;2023-07-19
3280a1a58321;hilpert_senger;162.04;2023-07-19
51a7b0202127;hilpert_senger;45.53;2023-07-19
b390dec7e271;hilpert_senger;121.97;2023-07-19
2e5aae543dbd;hilpert_senger;188.86;2023-07-19
c2f249700a2e;hilpert_senger;230.78;2023-07-19
49aa98165314;hilpert_senger;386.75;2023-07-19
04783ec213a2;hilpert_senger;92.11;2023-07-19
aeb196c5782c;hilpert_senger;112.53;2023-07-19
330c6a9b5072;hilpert_senger;453.67;2023-07-19
1bf33d467e1c;hilpert_senger;432.88;2023-07-19
03c8461e962f;hilpert_senger;277.07;2023-07-19
accdabe3fa6f;hilpert_senger;228.27;2023-07-19
cc4fa194ac98;hilpert_senger;148.56;2023-07-19
8d0fe104b92d;hilpert_senger;265.14;2023-07-19
72a27c90ff0a;hilpert_senger;449.42;2023-07-19
c66e6348ceb4;hilpert_senger;158.57;2023-07-19
3558f4f1f6b0;hilpert_senger;47.23;2023-07-19
8b0751f0e15b;hilpert_senger;399.27;2023-07-19
c7f512c687bf;hilpert_senger;432.59;2023-07-19
ff51cfd25c98;hilpert_senger;97.56;2023-07-19
376986808ac0;hilpert_senger;434.68;2023-07-19
bd0eb7314584;hilpert_senger;262.18;2023-07-19
2fac445ebf2c;hilpert_senger;313.89;2023-07-19
9939fe8cb9c0;hilpert_senger;142.1;2023-07-19
b0b4715f6901;hilpert_senger;382.39;2023-07-19
1643683c4e5d;hilpert_senger;69.98;2023-07-19
6b5b13fc1826;hilpert_senger;285.94;2023-07-19
2c1f7e1c2350;hilpert_senger;412.37;2023-07-19
129356723e76;hilpert_senger;235.91;2023-07-19
06822bbe624a;hilpert_senger;310.78;2023-07-19
730d6853c557;hilpert_senger;387.01;2023-07-19
a3e98116eb01;hilpert_senger;61.64;2023-07-19
cd95d98fd433;hilpert_senger;169.11;2023-07-19
b73cb5ac2547;hilpert_senger;435.24;2023-07-19
bd364bb24588;hilpert_senger;107.04;2023-07-19
1bf7fb6ff25e;hilpert_senger;213.05;2023-07-19
cf8cfd88fac4;hilpert_senger;461.58;2023-07-19
b7aa3cdff673;hilpert_senger;67.22;2023-07-19
59f450bccaee;hilpert_senger;259.01;2023-07-19
21b922ae63b3;hilpert_senger;121.12;2023-07-19
9fb9953db491;hilpert_senger;310.96;2023-07-19
340f4b08f0f6;hilpert_senger;313.75;2023-07-19
5042bf2e8244;hilpert_senger;290.52;2023-07-19
222919e2a046;hilpert_senger;310.43;2023-07-19
6b5f3d941788;hilpert_senger;353.53;2023-07-19
20099d70e5a2;hilpert_senger;390.02;2023-07-19
5c4b51166c23;hilpert_senger;202.84;2023-07-19
c6bf2caca3c0;hilpert_senger;270.98;2023-07-19
c79020a054ba;hilpert_senger;310.19;2023-07-19
ef58fadd2ed9;hilpert_senger;294.78;2023-07-19
f760124af09d;hilpert_senger;139.14;2023-07-19
df53e2686167;hilpert_senger;186.31;2023-07-19
73a28b25b72f;hilpert_senger;486.29;2023-07-19
ebaa5c94a755;hilpert_senger;179.15;2023-07-19
cb1402b3cff2;hilpert_senger;434.96;2023-07-19
e01254cb4f3a;hilpert_senger;88.4;2023-07-19
7f1f37bfb464;hilpert_senger;212.9;2023-07-19
c0f16c77327d;hilpert_senger;474.26;2023-07-19
4c4c1e44cb1f;hilpert_senger;465.68;2023-07-19
d30fbd83903f;hilpert_senger;499.07;2023-07-19
a3c493a39299;hilpert_senger;290.13;2023-07-19
4585d34d7e69;hilpert_senger;407.49;2023-07-19
405accf54061;hilpert_senger;260.86;2023-07-19
f058ae2c933f;hilpert_senger;91.29;2023-07-19
e6886014c634;hilpert_senger;132.11;2023-07-19
32f8b5f55520;hilpert_senger;160.74;2023-07-19
098d631ff7f2;hilpert_senger;101.03;2023-07-19
ecd070acaaab;hilpert_senger;31.53;2023-07-19
69b010feec0b;hilpert_senger;473.16;2023-07-19
3e67b5fd14dc;hilpert_senger;407.74;2023-07-19
1849e29c2375;hilpert_senger;143.7;2023-07-19
ed4127d3593f;hilpert_senger;42.35;2023-07-19
dbd5d850e2dc;hilpert_senger;390.3;2023-07-19
909c59ccd951;hilpert_senger;276.45;2023-07-19
0e2b44ff2f69;hilpert_senger;224.26;2023-07-19
9f247ab45beb;hilpert_senger;363.12;2023-07-19
2fa73f8ae214;hilpert_senger;103.27;2023-07-19
8025856a4136;hilpert_senger;347.14;2023-07-19
af61696d7f16;hilpert_senger;270.42;2023-07-19
7b73b481e35d;hilpert_senger;415.34;2023-07-19
777497cdb097;hilpert_senger;444.63;2023-07-19
1ddd96a875f0;hilpert_senger;274.8;2023-07-19
2d81a001688b;hilpert_senger;200.65;2023-07-19
9f2e5eb2caa7;hilpert_senger;396.19;2023-07-19
af22ecba8f4c;hilpert_senger;293.7;2023-07-19
534f208b42cc;hilpert_senger;258.0;2023-07-19
e46a6c347b5f;hilpert_senger;30.36;2023-07-19
9a3136fb94ec;hilpert_senger;255.42;2023-07-19
587a0581a1f9;hilpert_senger;475.62;2023-07-19
fd73c97ac8e5;hilpert_senger;457.45;2023-07-19
d6a046de42f8;hilpert_senger;477.27;2023-07-19
43573d7bf521;hilpert_senger;438.59;2023-07-19
750e87ec10cb;hilpert_senger;164.01;2023-07-19
d34d011860fa;hilpert_senger;452.38;2023-07-19
f11fff61c777;hilpert_senger;346.64;2023-07-19
3d9a2897bcbc;hilpert_senger;44.4;2023-07-19
edd0787c2f68;hilpert_senger;162.68;2023-07-19
ef09687d26fe;hilpert_senger;258.67;2023-07-19
c213ee9cd944;hilpert_senger;143.77;2023-07-19
5fbee8b71cce;hilpert_senger;392.44;2023-07-19
82269e8691d9;hilpert_senger;340.54;2023-07-19
86b088d3728e;hilpert_senger;332.35;2023-07-19
cbbe09e259f0;hilpert_senger;159.71;2023-07-19
1b7538d3ea92;hilpert_senger;97.88;2023-07-19
ef3a27a38eb5;hilpert_senger;315.49;2023-07-19
e760ddc59e18;hilpert_senger;172.06;2023-07-19
6b66b74a7b75;hilpert_senger;321.66;2023-07-19
1c30095f9f1c;hilpert_senger;135.77;2023-07-19
e7c6e0a17402;hilpert_senger;35.69;2023-07-19
a4000ffeddf6;hilpert_senger;207.29;2023-07-19
6f1100ca421b;hilpert_senger;190.55;2023-07-19
3b3b7d0b6289;hilpert_senger;154.52;2023-07-19
2b98cc7f306e;hilpert_senger;486.47;2023-07-19
305f06bd0a10;hilpert_senger;79.57;2023-07-19
06a7bb779fe4;hilpert_senger;284.94;2023-07-19
f8c85e9e7435;hilpert_senger;489.95;2023-07-19
91f573d989ba;hilpert_senger;217.54;2023-07-19
57a1d3b7f809;hilpert_senger;175.91;2023-07-19
e4b13c0b1ae4;hilpert_senger;183.87;2023-07-19
309d282a6abf;hilpert_senger;110.67;2023-07-19
d06efe5b4cba;hilpert_senger;47.76;2023-07-19
82da2178c86f;hilpert_senger;322.18;2023-07-19
adf6b16e0bd0;hilpert_senger;380.4;2023-07-19
a597c6adf3ba;hilpert_senger;142.93;2023-07-19
7e806f0ae45c;hilpert_senger;391.32;2023-07-19
6c8165560d8b;hilpert_senger;492.25;2023-07-19
d45a66e1f979;hilpert_senger;236.12;2023-07-19
f1e3c0fdc3c5;hilpert_senger;254.77;2023-07-19
9c3bafca627d;hilpert_senger;179.32;2023-07-19
76de89234326;hilpert_senger;283.32;2023-07-19
3021ca19cc66;hilpert_senger;315.46;2023-07-19
51abdac9c04a;hilpert_senger;418.98;2023-07-19
e8a2f31e3122;hilpert_senger;403.74;2023-07-19
93346f654886;hilpert_senger;444.83;2023-07-19
eae091b62cb8;hilpert_senger;315.14;2023-07-19
3a4b541bd7ad;hilpert_senger;293.5;2023-07-19
b58ec9aa4f50;hilpert_senger;368.84;2023-07-19
67b2d011704c;hilpert_senger;78.74;2023-07-19
3ea082f693f1;hilpert_senger;54.22;2023-07-19
9c75d3837bfe;hilpert_senger;159.13;2023-07-19
cf8ab7439639;hilpert_senger;370.9;2023-07-19
ecdefae4258a;hilpert_senger;213.36;2023-07-19
2da71e8210cd;hilpert_senger;264.14;2023-07-19
99c06daa9c4e;hilpert_senger;38.75;2023-07-19
4457f8305028;hilpert_senger;427.45;2023-07-19
9ab908c93c95;hilpert_senger;436.8;2023-07-19
bc8a2cf96b5c;hilpert_senger;217.44;2023-07-20
bdc4e21e8428;hilpert_senger;216.02;2023-07-20
4eb72ea55d2f;hilpert_senger;275.73;2023-07-20
f1423f631a6e;hilpert_senger;342.28;2023-07-20
c2b8bb7dd315;hilpert_senger;58.17;2023-07-20
328ecec09511;hilpert_senger;139.33;2023-07-20
470d05f2fa50;hilpert_senger;137.4;2023-07-20
a3c29a4ead84;hilpert_senger;442.19;2023-07-20
8273faebc4e9;hilpert_senger;402.17;2023-07-20
29a108274854;hilpert_senger;356.73;2023-07-20
afec8505c0bc;hilpert_senger;364.35;2023-07-20
2526b1ac0dc7;hilpert_senger;338.54;2023-07-20
c8c7e5953457;hilpert_senger;468.21;2023-07-20
f2c61c1e9882;hilpert_senger;329.03;2023-07-20
b03b5e642950;hilpert_senger;96.51;2023-07-20
1d1bd1128ef7;hilpert_senger;377.25;2023-07-20
b5ba60263acb;hilpert_senger;325.33;2023-07-20
593881d8ddf5;hilpert_senger;317.64;2023-07-20
271afcc2241f;hilpert_senger;122.54;2023-07-20
6dac1f3052fb;hilpert_senger;413.08;2023-07-20
ad4acee22bbd;hilpert_senger;315.51;2023-07-20
11d43c1bc0b6;hilpert_senger;98.26;2023-07-20
474dc18c7150;hilpert_senger;276.4;2023-07-20
7529cc165a79;hilpert_senger;102.67;2023-07-20
92aadefe34a6;hilpert_senger;359.71;2023-07-20
b9c6495a8349;hilpert_senger;374.79;2023-07-20
80baff7a03db;hilpert_senger;492.0;2023-07-20
66c3ff5bf437;hilpert_senger;481.19;2023-07-20
aec655cb2eb1;hilpert_senger;277.26;2023-07-20
76146a42b258;hilpert_senger;35.76;2023-07-20
f3d5a257241e;hilpert_senger;79.44;2023-07-20
8a272db9f8e8;hilpert_senger;388.42;2023-07-20
4798e068722b;hilpert_senger;94.72;2023-07-20
fac88eeeaa2c;hilpert_senger;314.23;2023-07-20
621f92710a57;hilpert_senger;334.0;2023-07-20
5d9a7af9d44e;hilpert_senger;192.5;2023-07-20
cee3b988dbbe;hilpert_senger;202.97;2023-07-20
7b65afd9585a;hilpert_senger;281.34;2023-07-20
da51c32e74ea;hilpert_senger;164.59;2023-07-20
8e7bf681c037;hilpert_senger;383.28;2023-07-20
5673dd348e0c;hilpert_senger;299.28;2023-07-20
4e041fa78bc0;hilpert_senger;96.76;2023-07-20
98b807e69fef;hilpert_senger;419.36;2023-07-20
e9ac6710de6a;hilpert_senger;150.99;2023-07-20
6e66e5f66c86;hilpert_senger;302.48;2023-07-20
673d01f7fab6;hilpert_senger;119.76;2023-07-20
e24daba5cb60;hilpert_senger;238.6;2023-07-20
c38db76bff69;hilpert_senger;241.62;2023-07-20
25de8f13ef99;hilpert_senger;336.18;2023-07-20
fef1ae27a24c;hilpert_senger;284.0;2023-07-20
e605fe4322e8;hilpert_senger;150.97;2023-07-20
ef7c9409f37f;hilpert_senger;220.61;2023-07-20
1755b5a20785;hilpert_senger;178.67;2023-07-20
5a2f4f0c2c83;hilpert_senger;457.93;2023-07-20
c49676ad4257;hilpert_senger;59.86;2023-07-20
dd6810fb996b;hilpert_senger;280.3;2023-07-20
fb478909dbc8;hilpert_senger;102.2;2023-07-20
db21d73fdde1;hilpert_senger;148.65;2023-07-20
6fd070df604d;hilpert_senger;216.88;2023-07-20
66678c01716f;hilpert_senger;56.31;2023-07-20
535be090ff13;hilpert_senger;256.37;2023-07-20
79fa2b332c57;hilpert_senger;386.36;2023-07-20
cd4cc209689b;hilpert_senger;299.34;2023-07-20
1a7b5a530f7a;hilpert_senger;265.84;2023-07-20
5eefa07ccacc;hilpert_senger;430.84;2023-07-20
b525330e758b;hilpert_senger;461.42;2023-07-20
c25e56c743b8;hilpert_senger;417.39;2023-07-20
ece8493ad623;hilpert_senger;427.12;2023-07-20
0ba22e41aeed;hilpert_senger;53.83;2023-07-20
5ec9329d2428;hilpert_senger;273.2;2023-07-20
a2286461f8a1;hilpert_senger;327.81;2023-07-20
a6c98dfd9d8a;hilpert_senger;338.53;2023-07-20
2f1a8d80d1a2;hilpert_senger;238.23;2023-07-20
8a5ed95930ce;hilpert_senger;307.61;2023-07-20
ce0ef94862d7;hilpert_senger;300.0;2023-07-20
424acad2869e;hilpert_senger;112.58;2023-07-20
871a3aa6946a;hilpert_senger;335.15;2023-07-20
e16c4a2238e0;hilpert_senger;45.17;2023-07-20
ea142cb17379;hilpert_senger;386.88;2023-07-20
29f081bb60fd;hilpert_senger;109.86;2023-07-20
12156dd982d0;hilpert_senger;117.78;2023-07-20
9ae6a11b382c;hilpert_senger;432.11;2023-07-20
c595666abb06;hilpert_senger;294.19;2023-07-20
dcc752b8ac2b;hilpert_senger;283.46;2023-07-20
9f5ef825d8e4;hilpert_senger;169.74;2023-07-20
c79755bd8d64;hilpert_senger;170.77;2023-07-20
bee7e51c7a71;hilpert_senger;297.52;2023-07-20
5413d85f7b00;hilpert_senger;68.14;2023-07-20
3e305e1c9d48;hilpert_senger;103.53;2023-07-20
1ebebe59f1ce;hilpert_senger;167.04;2023-07-20
c3208d714d35;hilpert_senger;452.57;2023-07-20
5797d1fa612c;hilpert_senger;477.1;2023-07-20
0a0843938756;hilpert_senger;410.83;2023-07-20
c2e971f93403;hilpert_senger;130.69;2023-07-20
a89473fa978d;hilpert_senger;124.88;2023-07-20
3901d4a4ad50;hilpert_senger;348.83;2023-07-20
4c5ac1a11112;hilpert_senger;257.27;2023-07-20
9eb6c3e123d1;hilpert_senger;262.16;2023-07-20
2d0819970628;hilpert_senger;134.19;2023-07-20
301bd730768c;hilpert_senger;406.28;2023-07-20
e63927b776ba;hilpert_senger;311.51;2023-07-20
d55ce06ba7a8;hilpert_senger;461.91;2023-07-20
a19c7789a7e4;hilpert_senger;320.55;2023-07-20
ca630f56660b;hilpert_senger;70.92;2023-07-20
27c94c110be3;hilpert_senger;107.23;2023-07-20
2b66bec9e8c0;hilpert_senger;101.56;2023-07-20
e7f191ed2f39;hilpert_senger;210.95;2023-07-20
f458c9bf65ba;hilpert_senger;365.45;2023-07-20
939f97a2adaf;hilpert_senger;328.28;2023-07-20
4b4a5013563b;hilpert_senger;481.44;2023-07-20
d94013b0474f;hilpert_senger;319.59;2023-07-20
7baf9eed2a96;hilpert_senger;304.42;2023-07-20
a0374f828b01;hilpert_senger;358.99;2023-07-20
79d9bff68844;hilpert_senger;410.32;2023-07-20
3e4dc92a46df;hilpert_senger;464.4;2023-07-20
6768ad25135d;hilpert_senger;187.39;2023-07-20
75c10172ee9c;hilpert_senger;342.85;2023-07-20
5890412cd39c;hilpert_senger;489.53;2023-07-20
a0de1dbf8ef2;hilpert_senger;195.0;2023-07-20
e040f22ff314;hilpert_senger;109.76;2023-07-20
1fdd18cfbf2d;hilpert_senger;75.66;2023-07-20
3627e2c02a77;hilpert_senger;284.16;2023-07-20
10290f3f070f;hilpert_senger;485.84;2023-07-20
90f92c8e5517;hilpert_senger;395.58;2023-07-20
fe91567077dd;hilpert_senger;495.76;2023-07-20
6843acc0acb5;hilpert_senger;49.06;2023-07-20
6fd28f4a49f6;hilpert_senger;481.1;2023-07-20
570b0785ef7b;hilpert_senger;92.09;2023-07-20
418ba607aadc;hilpert_senger;416.66;2023-07-20
8550057fb64a;hilpert_senger;324.16;2023-07-20
fddc9aafaf2d;hilpert_senger;35.84;2023-07-20
7d34ee2acd07;hilpert_senger;342.88;2023-07-20
c8003240ba9b;hilpert_senger;106.06;2023-07-20
a17c5c3c50af;hilpert_senger;278.94;2023-07-20
c49e237e44b4;hilpert_senger;352.18;2023-07-20
e1c3fa2e9488;hilpert_senger;189.44;2023-07-20
dcc70ab9d378;hilpert_senger;42.07;2023-07-20
e9e149e92a4a;hilpert_senger;329.72;2023-07-20
7d754f180314;hilpert_senger;224.48;2023-07-20
b10ed711d1eb;hilpert_senger;277.54;2023-07-20
5d4596ce8580;hilpert_senger;77.64;2023-07-20
0e80b765e17b;hilpert_senger;245.27;2023-07-20
c02c12e7473c;hilpert_senger;272.82;2023-07-20
0c470e8684a5;hilpert_senger;114.72;2023-07-20
e3e1e6032af1;hilpert_senger;334.89;2023-07-20
e3b2825a0aef;hilpert_senger;164.1;2023-07-20
d3fced6611c1;hilpert_senger;372.16;2023-07-20
e93f9d3ea713;hilpert_senger;89.42;2023-07-20
7217e4a9c00c;hilpert_senger;195.77;2023-07-20
a760b689e500;hilpert_senger;188.93;2023-07-20
62d642e3862f;hilpert_senger;427.53;2023-07-20
4aba3cef7a82;hilpert_senger;188.8;2023-07-20
0e1f98542985;hilpert_senger;221.49;2023-07-20
666d1458e627;hilpert_senger;53.42;2023-07-20
5f36da86db90;hilpert_senger;157.81;2023-07-20
4d3e8626df21;hilpert_senger;123.61;2023-07-20
433ab57efa53;hilpert_senger;482.81;2023-07-20
8d23921d815f;hilpert_senger;75.73;2023-07-20
e216cf0e335a;hilpert_senger;499.36;2023-07-20
ec778accd73c;hilpert_senger;457.4;2023-07-20
6e5346f51387;hilpert_senger;213.42;2023-07-20
91d4b411fd28;hilpert_senger;70.91;2023-07-20
7c977346a19e;hilpert_senger;400.25;2023-07-20
6f1ca46b6fe8;hilpert_senger;486.05;2023-07-20
6a5c207ea919;hilpert_senger;211.19;2023-07-20
f1e7530dfa9d;hilpert_senger;132.09;2023-07-20
ae6d28c6b8fb;hilpert_senger;418.92;2023-07-20
65a5b4e31cda;hilpert_senger;155.27;2023-07-20
f3849cd1ddfe;hilpert_senger;269.37;2023-07-20
9c00406be5a6;hilpert_senger;34.31;2023-07-20
e19970907da4;hilpert_senger;114.31;2023-07-20
fcbd147f991d;hilpert_senger;394.23;2023-07-20
b5977a44e6ae;hilpert_senger;208.51;2023-07-20
3c5d8708e934;hilpert_senger;139.35;2023-07-20
fd7040da8e6c;hilpert_senger;453.15;2023-07-20
c87aa78ab577;hilpert_senger;459.85;2023-07-20
f9b61f35c42c;hilpert_senger;433.33;2023-07-20
2bc65ef109a7;hilpert_senger;278.59;2023-07-20
571c01ea147b;hilpert_senger;449.96;2023-07-20
4622a3c8737a;hilpert_senger;238.28;2023-07-20
65daba6fb9d2;hilpert_senger;113.09;2023-07-20
461a2a3118d4;hilpert_senger;341.07;2023-07-20
3d19fc3e1ba1;hilpert_senger;78.86;2023-07-20
26f80746673f;hilpert_senger;229.4;2023-07-20
b3713f3b97b4;hilpert_senger;111.4;2023-07-20
ffdae52b3e91;hilpert_senger;280.93;2023-07-20
afbd092f1ac4;hilpert_senger;117.91;2023-07-20
a681771667e2;hilpert_senger;442.89;2023-07-20
d3305fd6cd84;hilpert_senger;240.81;2023-07-20
40b451c125f4;hilpert_senger;353.4;2023-07-20
7a5c45b5e6b5;hilpert_senger;92.03;2023-07-20
33224e6e1e0d;hilpert_senger;381.46;2023-07-20
103bd5c2d8f2;hilpert_senger;471.71;2023-07-20
4f004b695075;hilpert_senger;347.47;2023-07-20
f240e456357c;hilpert_senger;123.22;2023-07-20
ea679032d55c;hilpert_senger;474.37;2023-07-20
d8b71fbb0554;hilpert_senger;322.75;2023-07-20
ba22bc4cd349;hilpert_senger;62.2;2023-07-20
541e5af0dd64;hilpert_senger;105.17;2023-07-20
95c6d2488428;hilpert_senger;329.66;2023-07-20
7c891c917cd3;hilpert_senger;176.04;2023-07-20
c76db9870ae8;hilpert_senger;406.17;2023-07-20
a6d47bef9c71;hilpert_senger;412.24;2023-07-20
5bf7a3aa4f5b;hilpert_senger;98.15;2023-07-20
b14f124516a7;hilpert_senger;155.58;2023-07-20
ed260b2c2a20;hilpert_senger;458.81;2023-07-20
62e9b83f203b;hilpert_senger;281.14;2023-07-20
c7ca46434ae5;hilpert_senger;356.3;2023-07-20
ee73623671b0;hilpert_senger;321.25;2023-07-20
5c65ac358d21;hilpert_senger;152.88;2023-07-20
87723c922ee9;hilpert_senger;329.09;2023-07-20
d8d6954efede;hilpert_senger;82.58;2023-07-20
0666aeb0e0f3;hilpert_senger;180.21;2023-07-20
1a90f24c7af8;hilpert_senger;173.26;2023-07-20
699c457628ae;hilpert_senger;53.28;2023-07-20
